tweet_text
"RT @AmyMek: Speak Up American Christians!    IN MAY, Jihadi Obama. admitted 1,035 Muslim Refugees and only 2 Christian Refugees. https://t.…"
RT @ghouInextdoor: 70 Romani refugees are facing deportation in Germany! They were violently removed while protesting ---&gt; READ https://t.c…
RT @2_Anissa: What do Gazan kids say when they're told that Gaza will welcome 1 million Syrian refugees? https://t.co/gm6FmZZpDf
"RT @taznord: Emden: Studenten rüsten Rettungsschiff für #Flüchtlinge @Refugees aus: „Nicht hinnehmbar, dass Menschen ertrinken“  https://t.…"
"RT @thinkprogress: The most common myths about refugees, debunked https://t.co/1ywZvr7Dr9 https://t.co/RIODE2fvLh"
"RT @ZenaMorse: L👀k at what has happened in Germany, Sweden and G.B! They welcomed #refugees and are now paying the price. https://t.co/ETyg…"
RT @2_Anissa: What do Gazan kids say when they're told that Gaza will welcome 1 million Syrian refugees? https://t.co/gm6FmZZpDf
New York Times piece on refugees prompts an avalanche of praise for Canada https://t.co/LkW28LyEQW via @NatObserver
POTENTIAL REFUGEES KIDNAP WOMAN - MOB RAPE https://t.co/fMYFUlIpE8 this scum will prob be crossing Europe's borders in the summer
RT @2_Anissa: What do Gazan kids say when they're told that Gaza will welcome 1 million Syrian refugees? https://t.co/gm6FmZZpDf
RT @bearsfightback: Nazi false promise. Sturgeon backtracks on her vow to give a home to Syrian refugees�� https://t.co/I4CJxTTbTj via @Mai…
RT @ghouInextdoor: 70 Romani refugees are facing deportation in Germany! They were violently removed while protesting ---&gt; READ https://t.c…
Must Watch: These Men Are NOT Refugees [VIDEO] https://t.co/He08htIbNI via @ConstitutionNat
"RT @Refugees: 2015: 65.3m were displaced, compared to 59.5m just 12 months earlier https://t.co/ZqpVyoU7Xb https://t.co/uSiZnP0D6k"
RT @Refugees: Meet the 10 members of #TeamRefugees who will compete at #Rio2016 under the @Olympics flag https://t.co/wcvZHlY2eD https://t.…
RT @ghouInextdoor: 70 Romani refugees are facing deportation in Germany! They were violently removed while protesting ---&gt; READ https://t.c…
RT @ghouInextdoor: 70 Romani refugees are facing deportation in Germany! They were violently removed while protesting ---&gt; READ https://t.c…
RT @thinkprogress: Israel is secretly shipping thousands of refugees to Africa https://t.co/mNOtsdSJQF https://t.co/PHp9Dib6Tm
Why is US not taking in more Syrian Christian refugees - they acclimate better &amp; less problems - more safe entry.
RT @ghouInextdoor: 70 Romani refugees are facing deportation in Germany! They were violently removed while protesting ---&gt; READ https://t.c…
German Spy Agency: Terrorists have Entered Country Disguised as Refugees https://t.co/6kpGtWvhnq via @pnehlen
RT @ghouInextdoor: 70 Romani refugees are facing deportation in Germany! They were violently removed while protesting ---&gt; READ https://t.c…
RT @JanWillemHam: Prove that patrol hunting #Syrian refugees in East-#Bulgaria is armed. With i.a. large crossbow. Stop this monsters! http…
RT @2_Anissa: What do Gazan kids say when they're told that Gaza will welcome 1 million Syrian refugees? https://t.co/gm6FmZZpDf
RT @2_Anissa: What do Gazan kids say when they're told that Gaza will welcome 1 million Syrian refugees? https://t.co/gm6FmZZpDf
RT @2_Anissa: What do Gazan kids say when they're told that Gaza will welcome 1 million Syrian refugees? https://t.co/gm6FmZZpDf
RT @2_Anissa: What do Gazan kids say when they're told that Gaza will welcome 1 million Syrian refugees? https://t.co/gm6FmZZpDf
RT @2_Anissa: What do Gazan kids say when they're told that Gaza will welcome 1 million Syrian refugees? https://t.co/gm6FmZZpDf
"RT @NatGeoPhotos: Pictures: For 250 Syrian refugees, this abandoned school in Athens is now home https://t.co/UPfdeHoX6x https://t.co/sQGda…"
RT @ELLEmagazine: The Cast of Game of Thrones Visited Syrian Refugees in Greece https://t.co/yfYOuWq6M2 https://t.co/5tZJEgcgsO
"RT @taznord: Emden: Studenten rüsten Rettungsschiff für #Flüchtlinge @Refugees aus: „Nicht hinnehmbar, dass Menschen ertrinken“  https://t.…"
"RT @7piliers: ""Aya doesn't die!"" A feisty 4yr old from Syria survives in exile: https://t.co/xVFck0x9hi by @gilesduley @refugees https://t.…"
"A Remote Pacific Nation, Threatened by Rising Seas https://t.co/NjO5baVnJl #climatechange #refugees"
"RT @AmyMek: Speak Up American Christians!    IN MAY, Jihadi Obama. admitted 1,035 Muslim Refugees and only 2 Christian Refugees. https://t.…"
RT @2_Anissa: What do Gazan kids say when they're told that Gaza will welcome 1 million Syrian refugees? https://t.co/gm6FmZZpDf
RT @islamicfreedom: Provide #Refugees with #foodparcels in Gaziantep Each Parcel Costs Just $35  Donate at: https://t.co/zWfUWAjhZ4 https:/…
Obama Recruits Corporate Giants to Bring More Refugees – https://t.co/v2twTrQK1U https://t.co/ESa8pp7MUA via @AMTrump4PRES
RT @Veteran4Trump: @JaredWyand @rezahakbari Obama fast tracking refugees &amp; Hillary wants a 500% increase in refugees even though CIA warns…
"RT @Irmak_Ye: About 5% extra votes for #Erdogan, who announced close to 3 million #Syria refugees are getting Turkish nationality. https://…"
Terrorists Disguised as Refugees...Enter Germany. https://t.co/7htRvmMUC4
RT @janimine: Meanwhile in Rize-Turkey. Kurdish Christian raises money for Christian refugees. Threatened w. death &amp; beaten. https://t.co/i…
RT @nytimesworld: Canada has an unusual problem with Syrian refugees: Too many people want to help https://t.co/XLySOIAF15 https://t.co/t7c…
"RT @7piliers: ""Aya doesn't die!"" A feisty 4yr old from Syria survives in exile: https://t.co/xVFck0x9hi by @gilesduley @refugees https://t.…"
Greek leftists turn deserted hotel into home for refugees https://t.co/o7w7EDFEbN
"RT @Irmak_Ye: About 5% extra votes for #Erdogan, who announced close to 3 million #Syria refugees are getting Turkish nationality. https://…"
"RT @genophilia: @DMiliband He did not support Israel having refugees. Closed borders for Israel, open borders for the West."
"RT @womensart1: Nisreen and Deana, young Syrian refugees painting murals in an Iraqi Syrian refugee camp #womensart https://t.co/BcagiB4XGK"
"Pictures: For 250 Syrian refugees, this abandoned school in Athens is now home https://t.co/WmVPB6ZxtN https://t.co/82nyVAT3Uq"
RT @2_Anissa: What do Gazan kids say when they're told that Gaza will welcome 1 million Syrian refugees? https://t.co/gm6FmZZpDf
"RT @pnehlen: WSJ: ""German Spy Agency: Terrorists have Entered Country Disguised as Refugees."" https://t.co/ZZUamkgbmv https://t.co/5ENOmMe4…"
RT @Veteran4Trump: @JaredWyand @rezahakbari Obama fast tracking refugees &amp; Hillary wants a 500% increase in refugees even though CIA warns…
Israel Is Secretly Shipping Thousands Of Refugees To Africa https://t.co/OdHm0PPysl #StopRush #UniteBlue #p2 #ConnectTheLeft
"RT @NatGeoPhotos: Pictures: For 250 Syrian refugees, this abandoned school in Athens is now home https://t.co/UPfdeHoX6x https://t.co/sQGda…"
Real-time translation services help #SyrianRefugees forge new lives https://t.co/lSLjGJVbHG via @SmithsonianMag
RT @HarrisJOfficial: I'm supporting the Yusuf / Cat Stevens #YouAreNotAlone Campaign for Child Refugees. Watch the video here... https://t.…
"Pictures: For 250 Syrian refugees, this abandoned school in Athens is now home https://t.co/r8qpteYFyz https://t.co/yGaQab8PfO fotografia"
"#Trump wants to stop illegal aliens. Crooked wants no borders for endless illegals &amp; refugees, paid by our taxes. https://t.co/XiBNdaLdq8"
"Damn refugees moving up here in Rutland, VT.  Once you are a resident, you can easily buy guns."
"RT @NatGeoPhotos: Pictures: For 250 Syrian refugees, this abandoned school in Athens is now home https://t.co/UPfdeHoX6x https://t.co/sQGda…"
RT @ELLEmagazine: The Cast of Game of Thrones Visited Syrian Refugees in Greece: https://t.co/kD5cLCfyEL https://t.co/8zrNBfdFNl
RT @Refugees: Meet the 10 members of #TeamRefugees who will compete at #Rio2016 under the @Olympics flag https://t.co/wcvZHlY2eD https://t.…
"Germany, Muslim refugees harassing  Christian.  As Dr. Carson said, they don't acclimate - why is Germany not taking Christians in?"
RT @ghouInextdoor: 70 Romani refugees are facing deportation in Germany! They were violently removed while protesting ---&gt; READ https://t.c…
What do Gazan kids say when they're told that Gaza will welcome 1 million Syrian refugees? https://t.co/OAYpivhprW
RT @linda_lcarson: @mikandynothem He is such a fuck!Letting in all the refugees.Releasing the Gitmo https://t.co/p69Gvx57cl IS GOING ON. CO…
RT @2_Anissa: What do Gazan kids say when they're told that Gaza will welcome 1 million Syrian refugees? https://t.co/gm6FmZZpDf
"RT @pnehlen: WSJ: ""German Spy Agency: Terrorists have Entered Country Disguised as Refugees."" https://t.co/ZZUamkgbmv https://t.co/5ENOmMe4…"
RT @janimine: Meanwhile in Rize-Turkey. Kurdish Christian raises money for Christian refugees. Threatened w. death &amp; beaten. https://t.co/i…
"RT @Refugees: 2015: 65.3m were displaced, compared to 59.5m just 12 months earlier https://t.co/ZqpVyoU7Xb https://t.co/uSiZnP0D6k"
"RT @NatGeoPhotos: Pictures: For 250 Syrian refugees, this abandoned school in Athens is now home https://t.co/UPfdeHoX6x https://t.co/sQGda…"
@RichyWilson You really think the increase has nothing to do with the increase of refugees? @ilipsee @thedavid70 https://t.co/sHquPNCwrF
RT @trumpquility1: What's pathetic is the DEMS spend millions on vetting TRUMP and not a damn penny on ISIS refugees coming to America! htt…
RT @JanWillemHam: The sick minds provide free training 'hunting Syrian refugees'. Part of training: Eliminating potential threats. https://…
"RT @TressaMann3: We have to demand no more refugees,Muslims,illegals,&amp; deport what is already here.We are losing this fight, save USA https…"
"RT @DamianoR: 5. Every human right also comes with a responsibility. If you have the right to ask #asylum, respect those that need that rig…"
"RT @7piliers: ""Aya doesn't die!"" A feisty 4yr old from Syria survives in exile: https://t.co/xVFck0x9hi by @gilesduley @refugees https://t.…"
@R1CHARDFREEDMAN @smh OMG it's usually Muslims and refugees wearing the brunt of his rants has he changed #ignorant FW
RT @2_Anissa: What do Gazan kids say when they're told that Gaza will welcome 1 million Syrian refugees? https://t.co/gm6FmZZpDf
RT @Radioirava: #Iran refugees in #Iraq deprived of #fuel #food for 6 days #Inhumanesiege #UNHCR @USEmbBaghdad @uniraq #News #CNN https://t…
RT @maxinemsw: I don't care if she plead the 5th I know in my heart she destroyed 3 nations and created 60 millions refugees https://t.co/6…
"RT @Irmak_Ye: About 5% extra votes for #Erdogan, who announced close to 3 million #Syria refugees are getting Turkish nationality. https://…"
RT @KatherinVII: Horrific Middle East Christian Genocide- Only Muslim Refugees Allowed Into America &amp; EU  https://t.co/0z5WREdEy3 https://t…
"Pictures: For 250 Syrian refugees, this abandoned school in Athens is now home https://t.co/okpZlOJ5eP https://t.co/Tm3HH2PFtT"
"RT @NatGeoPhotos: Pictures: For 250 Syrian refugees, this abandoned school in Athens is now home https://t.co/UPfdeHoX6x https://t.co/sQGda…"
RT @JanWillemHam: Extreme right-wing thugs hunting Syrian refugees in Eastern Bulgaria. Masked. Armed. Europe looks away. #RefugeesGR https…
.@bklynharuspex @metmuseum Partly by putting unmarked entrance to galleries through dark room w 12min video about posing refugees for foto.
@ShifaaSultan @Mishkattk   You can post photos of refugees to contest the refugee crisis. It's okay. It's necessary.
"RT @NatGeoPhotos: Pictures: For 250 Syrian refugees, this abandoned school in Athens is now home https://t.co/UPfdeHoX6x https://t.co/sQGda…"
RT @2_Anissa: What do Gazan kids say when they're told that Gaza will welcome 1 million Syrian refugees? https://t.co/gm6FmZZpDf
RT @Kat4Obama: .@mic: The same account also tweets racist images and violent propaganda about Muslims and refugees. https://t.co/BoTq79fkaq
RT @ajplus: This church offered sanctuary to refugees – but why were two dragged out by police? https://t.co/UHmMI0ALHt
RT @bearsfightback: Nazi false promise. Sturgeon backtracks on her vow to give a home to Syrian refugees�� https://t.co/I4CJxTTbTj via @Mai…
RT @2_Anissa: What do Gazan kids say when they're told that Gaza will welcome 1 million Syrian refugees? https://t.co/gm6FmZZpDf
RT @Lrihendry: Our state department who did not rescue four Americans in Benghazi will rescue hundreds of thousands of Muslim refugees! #TC…
RT @ELLEmagazine: The Cast of Game of Thrones Visited Syrian Refugees in Greece https://t.co/yfYOuWq6M2 https://t.co/5tZJEgcgsO
"RT @Amador_News: Two of these #Refugees are likely radicals, can U spot them?? https://t.co/9fXZkUszGJ"
RT @Daily_Star: ISIS plotting 'Istanbul-style' massacre SNEAKING into the Europe disguised as refugees https://t.co/DEx6IJtc03 https://t.co…
RT @pnehlen: Paul Ryan logic bomb: give Puerto Rico hedge fund investors a bailout; give Wisconsin TB infected Burmese refugees.
https://t.co/aVw74d4XkOSeems our neighbor to the north have  a grip on themselves while #Trump2016 followers' fears easily stoked by Donald
@RidzzKtk @HanzalaOfficial those refugees can live freely in kp if hated in other provinces. It was not intended for local pashtuns like u
@dvaldi1 Pal refugees bc Arabs wanted to kill every Jew. Failed. Won't take their own brothers. https://t.co/ujo9HuT0Uy
RT @KajsaOllongren: De Canadese aanpak: over Syrische vluchtelingen en hun Canadese weldoeners https://t.co/lDYNHKAvKq
"RT @amrightnow: The Real Trump NO Refugees Allowed In The US ""0"" Paris Declares Act Of War https://t.co/j58e8aacrE @realDonaldTrump https:/…"
"RT @pnehlen: WSJ: ""German Spy Agency: Terrorists have Entered Country Disguised as Refugees."" https://t.co/ZZUamkgbmv https://t.co/5ENOmMe4…"
RT @2_Anissa: What do Gazan kids say when they're told that Gaza will welcome 1 million Syrian refugees? https://t.co/gm6FmZZpDf
"RT @pnehlen: WSJ: ""German Spy Agency: Terrorists have Entered Country Disguised as Refugees."" https://t.co/ZZUamkgbmv https://t.co/5ENOmMe4…"
RT @janimine: Meanwhile in Rize-Turkey. Kurdish Christian raises money for Christian refugees. Threatened w. death &amp; beaten. https://t.co/i…
RT @TEDTalks: “Higher education can be accessible and affordable for refugees; the solution is online learning.” @uopeople #TEDSummit
"RT @AmyMek: Speak Up American Christians!    IN MAY, Jihadi Obama. admitted 1,035 Muslim Refugees and only 2 Christian Refugees. https://t.…"
RT HuffPostCanada: Women climate refugees in the world's most vulnerable hotspot are turning to prostitution … https://t.co/nUIUL6M5Ow
RT @StupidBoomers: #BREAKING Democrat Fundraiser Haim Sabam says all Syrian Refugees can stay FREE at his Beverly Hills Home https://t.co/J…
"RT @pnehlen: WSJ: ""German Spy Agency: Terrorists have Entered Country Disguised as Refugees."" https://t.co/ZZUamkgbmv https://t.co/5ENOmMe4…"
RT @2_Anissa: What do Gazan kids say when they're told that Gaza will welcome 1 million Syrian refugees? https://t.co/gm6FmZZpDf
"RT @NatGeoPhotos: Pictures: For 250 Syrian refugees, this abandoned school in Athens is now home https://t.co/UPfdeHoX6x https://t.co/sQGda…"
Syrian Refugees Need Not Apply in the Middle East https://t.co/TFEKyKtxGk
Refugees Encounter a Foreign Word: Welcome - The New York Times https://t.co/wMdbaPkTIA
Retweeted Rosemary S (@RosemryS):  Christian Refugees Forced to Participate in Islamic Prayers... https://t.co/WwGHlMrkZS
"RT @7piliers: ""Aya doesn't die!"" A feisty 4yr old from Syria survives in exile: https://t.co/xVFck0x9hi by @gilesduley @refugees https://t.…"
"RT @Irmak_Ye: About 5% extra votes for #Erdogan, who announced close to 3 million #Syria refugees are getting Turkish nationality. https://…"
"RT @7piliers: ""Aya doesn't die!"" A feisty 4yr old from Syria survives in exile: https://t.co/xVFck0x9hi by @gilesduley @refugees https://t.…"
"RT @pnehlen: WSJ: ""German Spy Agency: Terrorists have Entered Country Disguised as Refugees."" https://t.co/ZZUamkgbmv https://t.co/5ENOmMe4…"
RT @2_Anissa: What do Gazan kids say when they're told that Gaza will welcome 1 million Syrian refugees? https://t.co/gm6FmZZpDf
RT @janimine: Women must behave appropriately to avoid inviting rape by gangs of refugees...apparently this is being proposed in Germany. U…
RT @AbdullaAndalusi: Striking Photos Of WWII Refugees Escaping to Safety In Syria  https://t.co/xiuWXT9ezb
"RT @808to818: @RealJamesWoods. . . As long as there is a vet who isn't getting prompt treatment, we don't have enough money for more refuge…"
"Germany, Merkel citizens being raped by Muslim refugees - she takes in only 3% Christians.  Don't lk for Merkel be re-elected."
RT @islamicfreedom: Provide #Refugees with #foodparcels in Gaziantep Each Parcel Costs Just $35  Donate at: https://t.co/swPiRm9Dsq https:/…
RT @2_Anissa: What do Gazan kids say when they're told that Gaza will welcome 1 million Syrian refugees? https://t.co/gm6FmZZpDf
RT @AsylothekBerlin: Kinder aus der Tempelhofer Unterkunft bringen Kunst in die #Asylothek. #refugeeswelcome #refugees #berlin https://t.co…
@AsiaTodayNews Erdogan: Syrian refugees could become Turkish citizens: President says... https://t.co/IH2Ixy1hAF https://t.co/Vb9dzF9are
RT @todayinsyria: #Syrian refugees in #Turkey could be granted citizenship: Erdogan  Middle East Eye: https://t.co/Ja4jTmrFxX https://t.co/…
RT @2_Anissa: What do Gazan kids say when they're told that Gaza will welcome 1 million Syrian refugees? https://t.co/gm6FmZZpDf
@BooomXhakalaka the only thing I disagree with Leadsom on is accepting child refugees
RT @GeraldineLewis: U.N. Ambassador Samantha #Powers: Americans are ignorant &amp; prejudiced -so why bother askng their Opinion on Refugees ht…
RT @thinkprogress: Israel is secretly shipping thousands of refugees to Africa https://t.co/mNOtsdSJQF https://t.co/PHp9Dib6Tm
"I didn't post Friday on Canada Day (although you were in my heart, oh Canada). Here's a Canada story for 2016. https://t.co/nzqEWLI7E6"
Syrian Refugees Need Not Apply in the Middle East https://t.co/NWLTWuSaGS #jugem_blog
"About 5% extra votes for #Erdogan, who announced close to 3 million #Syria refugees are getting Turkish nationality. https://t.co/jXgppsThtp"
"RT @pnehlen: WSJ: ""German Spy Agency: Terrorists have Entered Country Disguised as Refugees."" https://t.co/ZZUamkgbmv https://t.co/5ENOmMe4…"
"We have to demand no more refugees,Muslims,illegals,&amp; deport what is already here.We are losing this fight, save USA https://t.co/UncxYWNVZ4"
"RT @AmyMek: Speak Up American Christians!    IN MAY, Jihadi Obama. admitted 1,035 Muslim Refugees and only 2 Christian Refugees. https://t.…"
RT @2_Anissa: What do Gazan kids say when they're told that Gaza will welcome 1 million Syrian refugees? https://t.co/gm6FmZZpDf
"RT @janimine: Germany hunt 7 Iraqi suicide bombers-I wonder how many were refugees,more where they came from well done Merkel https://t.co/…"
RT @Veteran4Trump: @JaredWyand @rezahakbari Obama fast tracking refugees &amp; Hillary wants a 500% increase in refugees even though CIA warns…
"RT @AmyMek: Speak Up American Christians!    IN MAY, Jihadi Obama. admitted 1,035 Muslim Refugees and only 2 Christian Refugees. https://t.…"
"""President Barack Obama called on private companies to help assist refugees who come to America."" no thanks"
"RT @808to818: @RealJamesWoods. . . As long as there is a vet who isn't getting prompt treatment, we don't have enough money for more refuge…"
Israel Is Secretly Shipping Thousands Of Refugees To Africa https://t.co/DF5W4T3I1R via @thinkprogress
RT @2_Anissa: What do Gazan kids say when they're told that Gaza will welcome 1 million Syrian refugees? https://t.co/gm6FmZZpDf
